-BEGIN HEADER-,,,,,,,,,,,
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data ,,,,,,,,,,,
Dates (month/day/year): 01/01/2021 through 12/31/2021 ,,,,,,,,,,,
Location: Latitude  18.4524   Longitude 46.8871 ,,,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 667.74 meters,,,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,,,,
Parameter(s): ,,,,,,,,,,,
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) ,,,,,,,,,,,
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) ,,,,,,,,,,,
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) ,,,,,,,,,,,
T2M                     MERRA-2 Temperature at 2 Meters (C) ,,,,,,,,,,,
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) ,,,,,,,,,,,
PS                      MERRA-2 Surface Pressure (kPa) ,,,,,,,,,,,
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) ,,,,,,,,,,,
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) ,,,,,,,,,,,
-END HEADER-,,,,,,,,,,,
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_UV_INDEX,T2M,QV2M,PS,WS10M,WD10M
2021,1,15,10,733.69,0.75,-999,18.07,2.14,94.31,2.92,173.86
2021,1,15,11,804.41,0.76,-999,20.44,2.08,94.23,2.17,169.82
2021,1,15,12,893.24,0.84,8.05,21.59,2.01,94.14,1.2,179.63
2021,1,15,13,821.76,0.83,6.6,22.26,1.89,94.05,0.38,194.32
2021,1,15,14,620.7,0.74,-999,22.48,1.83,94.02,0.22,27.47
2021,1,15,15,439.61,0.72,-999,22.23,1.77,94.02,0.73,49.33
2021,1,15,16,210.14,0.63,-999,20.25,1.71,94.06,1.16,63.26
2021,1,15,17,3.79,0.08,-999,17.12,1.71,94.09,1.97,69.34
2021,1,15,18,0,-999,-999,14.91,1.71,94.14,2.61,72.76
2021,1,15,19,0,-999,-999,13.23,1.71,94.19,3.04,74.96
2021,1,15,20,0,-999,-999,12.05,1.71,94.22,3.23,76.3
2021,1,15,21,0,-999,0,11.3,1.77,94.23,3.19,77.26
2021,1,15,22,0,-999,0,10.91,1.77,94.2,2.94,78.81
2021,1,15,23,0,-999,0,10.87,1.77,94.16,2.54,82.22
2021,1,16,0,0,-999,0,11.15,1.77,94.14,2,89.78
2021,1,16,1,0,-999,0,11.41,1.77,94.13,1.38,108.54
2021,1,16,2,0,-999,0,11.08,1.77,94.13,1.01,160.02
2021,1,16,3,0,-999,0,9.51,1.77,94.17,1.68,212.29
2021,1,16,4,0,-999,0,6.94,1.77,94.23,2.73,231.75
2021,1,16,5,0,-999,0,5.25,1.77,94.31,3.42,242.5
2021,1,16,6,13.07,0.41,0,4.92,1.77,94.37,3.62,251.88
2021,1,16,7,169.13,0.57,0.25,8.65,1.77,94.43,3.54,262.91
2021,1,16,8,400.28,0.69,1.6,12.01,1.71,94.5,4.2,276.52
2021,1,16,9,625.54,0.77,3.92,15.67,1.71,94.53,2.81,296.07
2021,1,16,10,804.16,0.82,6.55,19.4,1.59,94.5,2.29,353.72
2021,1,16,11,884.3,0.83,8.17,21.06,1.53,94.42,2.99,14.69
2021,1,16,12,889.87,0.83,8.3,21.9,1.4,94.32,3.56,19.51
2021,1,16,13,818.96,0.82,6.77,22.3,1.34,94.22,4.08,20.03
2021,1,16,14,661.25,0.79,4.2,22.2,1.28,94.17,4.48,22.14
2021,1,16,15,443.77,0.73,1.8,21.5,1.28,94.17,4.63,26.26
2021,1,16,16,203.27,0.61,0.35,18.67,1.28,94.19,3.2,31.32
2021,1,16,17,21.21,0.4,0.02,14.05,1.28,94.23,3.65,36.21
2021,1,16,18,0,-999,0,12.49,1.34,94.28,3.82,39.52
2021,1,16,19,0,-999,0,11.48,1.46,94.32,3.8,42.42
2021,1,16,20,0,-999,0,10.6,1.65,94.34,3.75,44.83
2021,1,16,21,0,-999,0,9.83,1.89,94.31,3.67,47.07
2021,1,16,22,0,-999,0,9.15,2.2,94.26,3.56,49.1
2021,1,16,23,0,-999,0,8.58,2.5,94.22,3.39,50.14
2021,1,17,0,0,-999,0,8.06,2.75,94.19,3.23,49.61
2021,1,17,1,0,-999,0,7.6,3.05,94.16,3.11,48.98
2021,1,17,2,0,-999,0,7.27,3.3,94.14,2.92,50.98
2021,1,17,3,0,-999,0,7.18,3.48,94.13,2.61,57.21
2021,1,17,4,0,-999,0,7.33,3.6,94.14,2.18,67.66
2021,1,17,5,0,-999,0,7.53,3.66,94.17,1.66,77.79
2021,1,17,6,13.24,0.41,0,7.74,3.66,94.22,1.13,81.25
2021,1,17,7,176.98,0.59,0.27,9.03,3.66,94.27,0.74,78.45
2021,1,17,8,417.5,0.72,1.67,10.86,3.72,94.3,0.67,86.67
2021,1,17,9,633.55,0.78,4,14.45,3.97,94.3,2.8,90.8
2021,1,17,10,788.68,0.8,6.52,17.4,4.09,94.24,4.31,95.2
2021,1,17,11,873.7,0.81,8.17,18.82,3.91,94.13,3.92,104.06
2021,1,17,12,878.18,0.81,8.27,19.83,3.66,94.01,3.58,114.61
2021,1,17,13,800.52,0.8,6.73,20.48,3.48,93.9,3.32,124.66
2021,1,17,14,652.32,0.77,4.25,20.66,3.36,93.85,3.12,129.62
2021,1,17,15,442.24,0.72,1.9,20.3,3.23,93.85,2.9,127.33
2021,1,17,16,201.1,0.59,0.38,18.26,3.23,93.88,2.07,114.53
2021,1,17,17,21.15,0.38,0.02,14.67,3.23,93.9,2.78,98.56
2021,1,17,18,0,-999,0,13.16,3.36,93.93,3.43,91.96
2021,1,17,19,0,-999,0,12.33,3.42,93.95,3.8,90.94
2021,1,17,20,0,-999,0,11.58,3.48,93.96,3.86,92.43
2021,1,17,21,0,-999,0,10.76,3.54,93.95,3.73,95.05
2021,1,17,22,0,-999,0,9.96,3.54,93.93,3.5,98.35
2021,1,17,23,0,-999,0,9.25,3.54,93.9,3.23,102.56
2021,1,18,0,0,-999,0,8.62,3.54,93.89,2.97,108.53
2021,1,18,1,0,-999,0,8.05,3.48,93.86,2.79,117.71
2021,1,18,2,0,-999,0,7.47,3.48,93.84,2.72,129.05
2021,1,18,3,0,-999,0,6.96,3.48,93.86,2.64,140.28
2021,1,18,4,0,-999,0,6.53,3.54,93.91,2.56,150.54
2021,1,18,5,0,-999,0,6.17,3.6,93.99,2.51,158.8
2021,1,18,6,12.16,0.38,0,6.11,3.6,94.06,2.43,164.36
2021,1,18,7,172.62,0.58,0.27,8.87,3.66,94.14,2.57,169.65
2021,1,18,8,411.1,0.7,1.67,11.26,3.66,94.2,2.33,171.71
2021,1,18,9,623.27,0.77,4.05,15.02,3.48,94.19,3.75,134.49
2021,1,18,10,776.06,0.79,6.62,18.12,3.42,94.13,4.35,125.86
2021,1,18,11,846.38,0.79,8.08,19.9,3.36,94.04,3.49,126.54
2021,1,18,12,848.44,0.78,8.15,21.37,3.3,93.93,2.9,130.08
2021,1,18,13,777.77,0.77,6.6,22.41,3.17,93.83,2.64,129.24
2021,1,18,14,626.71,0.74,4.15,22.84,3.11,93.77,2.57,118.36
2021,1,18,15,417.52,0.67,1.83,22.65,3.11,93.76,2.82,103.46
2021,1,18,16,187.78,0.55,0.38,20.34,3.11,93.79,2.41,89.26
2021,1,18,17,20.73,0.37,0.02,16.39,3.05,93.83,3.47,80.01
2021,1,18,18,0,-999,0,15.15,2.99,93.89,4.04,77.39
2021,1,18,19,0,-999,0,14.42,2.93,93.95,4.46,77.55
2021,1,18,20,0,-999,0,13.59,2.93,93.96,4.59,79.99
2021,1,18,21,0,-999,0,12.6,2.87,93.94,4.34,83.8
2021,1,18,22,0,-999,0,11.55,2.87,93.93,3.88,87.92
2021,1,18,23,0,-999,0,10.62,2.87,93.92,3.52,94.33
2021,1,19,0,0,-999,0,9.85,2.87,93.9,3.36,102.9
2021,1,19,1,0,-999,0,9.23,2.87,93.87,3.3,111.65
2021,1,19,2,0,-999,0,8.67,2.87,93.85,3.29,120.22
2021,1,19,3,0,-999,0,8.18,2.87,93.85,3.28,128.43
2021,1,19,4,0,-999,0,7.73,2.87,93.86,3.24,136.46
2021,1,19,5,0,-999,0,7.35,2.87,93.91,3.16,144.46
2021,1,19,6,11.91,0.37,0,7.38,2.87,93.98,2.96,154.18
2021,1,19,7,162.66,0.55,0.25,10.52,2.87,94.04,3.23,166.13
2021,1,19,8,391.92,0.67,1.58,13.06,2.87,94.09,2.82,176.99
2021,1,19,9,600.5,0.73,3.83,16.61,2.99,94.09,2.85,162.95
2021,1,19,10,751.88,0.77,6.27,20.33,3.42,94.03,4.13,149.31
2021,1,19,11,848.23,0.79,8.35,22.94,3.78,93.93,4.3,154.83
2021,1,19,12,850.38,0.78,8.42,24.66,4.03,93.83,3.81,166.48
2021,1,19,13,777.35,0.77,6.85,25.76,4.15,93.74,3.1,180.29
2021,1,19,14,634.05,0.75,4.35,26.24,4.15,93.69,2.26,188.35
2021,1,19,15,427.84,0.69,1.92,26.03,4.15,93.69,1.35,178.34
2021,1,19,16,196.73,0.57,0.4,24.3,4.21,93.71,0.94,98.6
2021,1,19,17,21.77,0.37,0.02,20.48,4.21,93.75,2.46,66.04
2021,1,19,18,0,-999,0,18.3,4.21,93.81,3.6,63.82
2021,1,19,19,0,-999,0,17.56,4.27,93.88,4.11,65.19
2021,1,19,20,0,-999,0,16.8,4.39,93.92,4.27,67.42
2021,1,19,21,0,-999,0,15.76,4.58,93.94,3.99,71.49
2021,1,19,22,0,-999,0,14.98,4.58,93.94,3.58,79.57
2021,1,19,23,0,-999,0,14.12,4.46,93.92,3.34,91.07
2021,1,20,0,0,-999,0,13.24,4.27,93.9,3.22,101.77
2021,1,20,1,0,-999,0,12.47,4.03,93.89,3.08,110.37
2021,1,20,2,0,-999,0,11.84,3.78,93.9,2.81,119.27
2021,1,20,3,0,-999,0,11.7,3.6,93.91,2.3,131.55
2021,1,20,4,0,-999,0,12.19,3.6,93.95,1.59,155.32
2021,1,20,5,0,-999,0,12.37,3.72,94.02,1.15,217.26
2021,1,20,6,11.62,0.36,0,11.37,3.85,94.12,1.95,271.15
2021,1,20,7,159.96,0.53,0.27,13.73,3.97,94.19,3.4,290.9
2021,1,20,8,388.67,0.66,1.65,16.37,4.03,94.23,4.25,300.24
2021,1,20,9,595.01,0.73,3.98,20.04,3.66,94.23,3.67,308.95
2021,1,20,10,748.52,0.76,6.58,23.77,3.78,94.16,3.14,322.59
2021,1,20,11,814.45,0.76,-999,25.96,4.03,94.07,3,336.51
2021,1,20,12,819.36,0.75,-999,26.98,4.03,93.96,2.9,343.86
2021,1,20,13,764.58,0.76,6.85,27.48,4.09,93.88,2.8,348.09
2021,1,20,14,636.58,0.74,-999,27.52,4.09,93.86,2.91,353.98
2021,1,20,15,452.88,0.72,-999,27.01,4.15,93.87,3.2,1.12
2021,1,20,16,224.87,0.64,-999,24.65,4.21,93.93,2.58,10.63
2021,1,20,17,7.61,0.12,-999,20.53,4.46,93.97,3.48,20.35
2021,1,20,18,0,-999,-999,19.2,4.7,94.05,3.93,26.67
2021,1,20,19,0,-999,-999,18.4,4.82,94.12,4.18,31.85
2021,1,20,20,0,-999,-999,17.6,4.88,94.16,4.26,35.97
2021,1,20,21,0,-999,-999,16.81,4.88,94.16,4.2,38.81
2021,1,20,22,0,-999,0,16.04,4.82,94.15,4.07,39.62
2021,1,20,23,0,-999,-999,15.28,4.7,94.14,3.98,37.59
2021,1,21,0,0,-999,-999,14.6,4.64,94.13,4.01,34.93
2021,1,21,1,0,-999,0,13.86,4.52,94.12,4.17,32.92
2021,1,21,2,0,-999,-999,13.09,4.33,94.15,4.42,32.01
2021,1,21,3,0,-999,-999,12.23,4.03,94.2,4.69,32.47
2021,1,21,4,0,-999,0,11.35,3.72,94.29,4.95,34.72
2021,1,21,5,0,-999,0,10.55,3.36,94.4,5.12,39.06
2021,1,21,6,10.73,0.33,0,10.06,3.17,94.5,5.08,42.69
2021,1,21,7,183.93,0.62,-999,10.98,3.11,94.61,5.61,46.52
2021,1,21,8,419.12,0.72,-999,13.08,3.23,94.68,7.04,52.57
2021,1,21,9,609.98,0.74,-999,15.41,3.23,94.7,7.74,56.02
2021,1,21,10,664.04,0.67,4.62,17.42,3.23,94.63,7.49,56.87
2021,1,21,11,816.55,0.76,-999,19.1,3.23,94.53,7.02,56.66
2021,1,21,12,821.93,0.75,-999,20.3,3.3,94.41,6.49,55.54
2021,1,21,13,763.91,0.75,-999,20.98,3.36,94.32,5.97,52.77
2021,1,21,14,639.7,0.75,-999,21.09,3.42,94.28,5.61,49.57
2021,1,21,15,330.8,0.52,1.3,20.58,3.48,94.29,5.4,47.29
2021,1,21,16,150.23,0.42,0.3,19.19,3.48,94.34,4.38,47.02
2021,1,21,17,8.4,0.13,-999,15.95,3.54,94.4,3.37,49.7
2021,1,21,18,0,-999,-999,14.76,3.54,94.45,3.76,53.44
2021,1,21,19,0,-999,-999,13.89,3.54,94.49,3.79,58.41
2021,1,21,20,0,-999,0,12.98,3.54,94.5,3.58,65.62
2021,1,21,21,0,-999,0,12.17,3.54,94.46,3.43,72.76
2021,1,21,22,0,-999,0,11.4,3.54,94.4,3.26,77.4
2021,1,21,23,0,-999,0,10.66,3.48,94.36,3.06,78.06
2021,1,22,0,0,-999,0,10.01,3.48,94.33,2.82,75.39
2021,1,22,1,0,-999,0,9.48,3.42,94.32,2.55,72.56
2021,1,22,2,0,-999,0,9.12,3.42,94.3,2.27,73
2021,1,22,3,0,-999,0,8.94,3.36,94.32,1.94,80.05
2021,1,22,4,0,-999,0,8.83,3.36,94.34,1.6,98.41
2021,1,22,5,0,-999,0,8.5,3.36,94.39,1.48,126.21
2021,1,22,6,10.93,0.34,0,8.08,3.36,94.45,1.61,148.08
2021,1,22,7,133.88,0.45,0.23,9.94,3.42,94.48,2.11,160.09
2021,1,22,8,341.29,0.58,1.3,12.6,3.23,94.5,2.46,143.79
2021,1,22,9,611.74,0.74,-999,16.05,2.93,94.49,3.34,117.1
2021,1,22,10,716.23,0.72,5.35,18.07,2.93,94.42,3.07,111.02
2021,1,22,11,826.51,0.76,7.45,19.5,2.99,94.31,2.86,103.73
2021,1,22,12,824.72,0.75,-999,20.63,2.99,94.18,2.84,99.02
2021,1,22,13,768.83,0.76,6.23,21.4,3.05,94.09,2.95,95.94
2021,1,22,14,642.84,0.75,-999,21.67,3.05,94.04,3.19,91.68
2021,1,22,15,459.7,0.73,-999,21.36,3.05,94.02,3.59,87.51
2021,1,22,16,230.77,0.65,-999,19.9,2.99,94.03,3.41,84.47
2021,1,22,17,9.12,0.14,-999,16.08,2.81,94.04,3.43,82.66
2021,1,22,18,0,-999,-999,14.82,2.69,94.08,4.07,84.28
2021,1,22,19,0,-999,-999,13.97,2.56,94.11,4.39,87.55
2021,1,22,20,0,-999,-999,12.98,2.44,94.11,4.31,91.87
2021,1,22,21,0,-999,0,11.94,2.38,94.09,3.98,96.43
2021,1,22,22,0,-999,0,10.9,2.32,94.04,3.57,101.09
2021,1,22,23,0,-999,0,9.95,2.26,94.01,3.23,106.46
2021,1,23,0,0,-999,0,9.16,2.26,93.98,2.88,114.55
2021,1,23,1,0,-999,0,8.64,2.2,93.96,2.47,126.65
2021,1,23,2,0,-999,0,8.36,2.2,93.95,2.17,142.59
2021,1,23,3,0,-999,0,8,2.2,93.95,2.09,158.52
2021,1,23,4,0,-999,0,7.55,2.2,93.96,2.18,169.66
2021,1,23,5,0,-999,0,7.12,2.14,94.01,2.3,175.53
2021,1,23,6,11.61,0.35,0,7.03,2.14,94.06,2.4,177.95
2021,1,23,7,152,0.51,0.2,9.98,2.14,94.11,2.96,178.79
2021,1,23,8,381.38,0.65,1.38,12.57,2.14,94.15,3.2,173.27
2021,1,23,9,598.14,0.73,3.42,15.87,2.14,94.15,3.59,154.89
2021,1,23,10,760.05,0.77,5.7,18.37,2.14,94.1,3.41,150.03
2021,1,23,11,871.36,0.8,8.02,20.53,2.26,94.01,3.14,145.76
2021,1,23,12,878.67,0.8,8.2,22.22,2.44,93.9,2.9,140.69
2021,1,23,13,813.75,0.8,6.77,23.4,2.5,93.81,2.71,132.9
2021,1,23,14,646.16,0.75,-999,23.94,2.44,93.76,2.68,122.39
2021,1,23,15,463.14,0.73,-999,23.73,2.32,93.74,2.9,113.52
2021,1,23,16,233.8,0.65,-999,21.28,2.14,93.74,2.38,104.63
2021,1,23,17,9.84,0.15,-999,16.83,1.83,93.76,3.37,97.6
2021,1,23,18,0,-999,-999,15.15,1.53,93.8,3.83,96.09
2021,1,23,19,0,-999,-999,14.09,1.28,93.84,4.01,96.71
2021,1,23,20,0,-999,-999,13.11,1.16,93.85,4.09,98.8
2021,1,23,21,0,-999,0,12.15,1.16,93.84,4.08,102.49
2021,1,23,22,0,-999,0,11.17,1.16,93.81,3.96,107.79
2021,1,23,23,0,-999,0,10.16,1.22,93.77,3.71,115.7
2021,1,24,0,0,-999,0,9.19,1.34,93.75,3.39,127.61
2021,1,24,1,0,-999,0,8.33,1.4,93.73,3.11,142.87
2021,1,24,2,0,-999,0,7.68,1.4,93.72,2.9,159.03
2021,1,24,3,0,-999,0,7.25,1.4,93.74,2.78,174.03
2021,1,24,4,0,-999,0,6.98,1.34,93.77,2.74,186.56
2021,1,24,5,0,-999,0,6.87,1.34,93.82,2.71,194.68
2021,1,24,6,12.17,0.37,0,7.2,1.28,93.88,2.61,198.87
2021,1,24,7,171.34,0.56,0.25,10.6,1.22,93.93,2.7,200.85
2021,1,24,8,408.45,0.7,1.55,13.31,1.16,93.98,2.49,201.73
2021,1,24,9,618.09,0.75,3.77,16.78,1.16,93.99,2.2,181.22
2021,1,24,10,785.3,0.79,6.27,19.99,1.16,93.96,2.34,162.11
2021,1,24,11,854.09,0.78,7.7,22.44,1.1,93.88,1.98,151.41
2021,1,24,12,862.23,0.78,7.92,24.54,0.98,93.78,1.71,135.19
2021,1,24,13,798.54,0.78,6.55,26.02,0.85,93.69,1.92,116.88
2021,1,24,14,657.11,0.76,4.2,26.66,0.73,93.65,2.33,104.55
2021,1,24,15,449.91,0.7,1.9,26.23,0.73,93.65,2.76,97.31
2021,1,24,16,212.29,0.59,0.4,23.05,0.79,93.68,2.49,90.72
2021,1,24,17,26.65,0.38,0.02,18.48,0.73,93.7,3.51,86.43
2021,1,24,18,0,-999,0,16.78,0.79,93.74,4.08,84.94
2021,1,24,19,0,-999,0,15.73,0.85,93.8,4.32,85.23
2021,1,24,20,0,-999,0,14.64,1.04,93.82,4.43,87.77
2021,1,24,21,0,-999,0,13.48,1.28,93.82,4.39,92.34
2021,1,24,22,0,-999,0,12.33,1.4,93.81,4.23,98.28
2021,1,24,23,0,-999,0,11.25,1.46,93.8,4.03,105.76
2021,1,25,0,0,-999,0,10.28,1.53,93.78,3.81,115.51
2021,1,25,1,0,-999,0,9.42,1.65,93.76,3.58,127.37
2021,1,25,2,0,-999,0,8.73,1.71,93.75,3.37,141.3
2021,1,25,3,0,-999,0,8.2,1.77,93.76,3.19,157.7
2021,1,25,4,0,-999,0,7.81,1.77,93.79,3.12,176.55
2021,1,25,5,0,-999,0,7.51,1.71,93.84,3.18,194.24
2021,1,25,6,12.88,0.38,0,7.73,1.65,93.9,3.2,206.38
2021,1,25,7,167.04,0.55,0.27,11.22,1.59,93.95,4.15,212.94
2021,1,25,8,405.62,0.69,1.67,13.99,1.59,93.99,3.94,214.01
2021,1,25,9,626.2,0.76,4.08,17.69,2.08,93.99,3.94,203.26
2021,1,25,10,795.03,0.8,6.77,21.33,2.75,93.93,4.7,187.46
2021,1,25,11,885.74,0.81,8.88,24.58,2.69,93.85,4.96,171.86
2021,1,25,12,894.48,0.81,9.05,26.3,2.5,93.74,4.58,167.1
2021,1,25,13,828.9,0.8,7.48,27.4,2.32,93.64,4.29,162.75
2021,1,25,14,653.47,0.75,-999,27.88,2.2,93.6,4.05,156.25
2021,1,25,15,470.1,0.73,-999,27.59,2.08,93.6,3.84,147.38
2021,1,25,16,239.9,0.65,-999,24.33,2.08,93.62,2.7,131.95
2021,1,25,17,11.3,0.16,-999,20.01,2.01,93.63,3.42,116.33
2021,1,25,18,0,-999,-999,18.19,2.01,93.67,3.98,106.76
2021,1,25,19,0,-999,-999,17.08,2.08,93.71,4.36,101.69
2021,1,25,20,0,-999,-999,16.12,2.2,93.74,4.52,100.46
2021,1,25,21,0,-999,-999,15.1,2.56,93.73,4.57,102.33
2021,1,25,22,0,-999,-999,14.05,2.93,93.7,4.44,107.19
2021,1,25,23,0,-999,0,12.96,3.17,93.68,4.09,115.44
2021,1,26,0,0,-999,0,11.92,3.3,93.69,3.58,129.07
2021,1,26,1,0,-999,0,11.19,3.23,93.7,2.96,151.14
2021,1,26,2,0,-999,0,10.93,3.05,93.7,2.46,184.01
2021,1,26,3,0,-999,0,10.71,2.87,93.73,2.38,213.22
2021,1,26,4,0,-999,0,10.76,2.69,93.75,2.34,225.41
2021,1,26,5,0,-999,0,10.96,2.5,93.79,2.25,225.42
2021,1,26,6,13.27,0.39,0,11.23,2.26,93.85,2.21,220.84
2021,1,26,7,171.63,0.56,0.27,13.82,2.08,93.92,2.26,218.14
2021,1,26,8,410.8,0.7,1.65,16.68,1.95,93.96,2.64,217.18
2021,1,26,9,629.41,0.76,3.98,19.98,1.89,93.98,2.61,209.94
2021,1,26,10,792.05,0.79,6.55,23.34,1.83,93.94,3.08,201.88
2021,1,26,11,897.82,0.82,8.92,26.37,2.08,93.87,3.2,186.59
2021,1,26,12,907.75,0.82,9.15,28.29,2.08,93.79,2.89,170.82
2021,1,26,13,838.71,0.81,7.58,29.11,1.95,93.71,2.75,156.57
2021,1,26,14,699.45,0.8,4.92,29.28,1.83,93.67,2.78,143.23
2021,1,26,15,493.41,0.76,2.27,28.81,1.83,93.66,2.9,131.29
2021,1,26,16,246.77,0.66,0.5,25.51,1.83,93.68,2.39,116.15
2021,1,26,17,32.8,0.44,0.02,21.27,1.95,93.69,3.18,104.24
2021,1,26,18,0,-999,0,19.34,2.14,93.73,3.69,96.81
2021,1,26,19,0,-999,0,18.15,2.32,93.78,4.02,93.23
2021,1,26,20,0,-999,0,17.16,2.44,93.8,4.18,94.39
2021,1,26,21,0,-999,0,16.22,2.56,93.79,4.19,99.22
2021,1,26,22,0,-999,0,15.29,2.62,93.77,4.1,106.5
2021,1,26,23,0,-999,0,14.4,2.69,93.73,3.93,116.92
2021,1,27,0,0,-999,0,13.51,2.81,93.7,3.73,130.93
2021,1,27,1,0,-999,0,12.65,2.81,93.66,3.52,147.68
2021,1,27,2,0,-999,0,11.88,2.75,93.64,3.33,168.22
2021,1,27,3,0,-999,0,11.24,2.69,93.66,3.31,193.64
2021,1,27,4,0,-999,0,10.73,2.56,93.7,3.56,215.61
2021,1,27,5,0,-999,0,10.42,2.44,93.76,3.76,228.62
2021,1,27,6,13.18,0.38,0.02,10.64,2.32,93.82,3.76,235.58
2021,1,27,7,169.62,0.55,0.27,14.33,2.2,93.86,4.47,240.39
2021,1,27,8,402.71,0.68,1.7,17.29,2.14,93.91,4.29,243.95
2021,1,27,9,626.41,0.75,4.2,20.91,2.14,93.91,3.49,242.4
2021,1,27,10,804.13,0.8,7,24.46,2.26,93.85,3.36,235.42
2021,1,27,11,877.7,0.8,8.65,27.65,2.26,93.76,2.98,220.54
2021,1,27,12,840.57,0.76,-999,29.38,2.14,93.66,2.73,204.73
2021,1,27,13,819.5,0.79,7.25,30.1,2.08,93.57,2.59,198.98
2021,1,27,14,672.94,0.77,4.65,30.24,2.01,93.51,2.27,198.5
2021,1,27,15,464.71,0.71,2.12,29.8,2.01,93.5,1.68,196.49
2021,1,27,16,222.73,0.59,0.45,27.95,2.01,93.51,0.74,157.75
2021,1,27,17,29.34,0.38,0.02,25.52,2.01,93.52,1.2,99.77
2021,1,27,18,0,-999,0,23.41,2.08,93.55,1.92,85.1
2021,1,27,19,0,-999,0,21.47,2.14,93.59,2.52,81.44
2021,1,27,20,0,-999,0,19.87,2.2,93.61,2.93,81.27
2021,1,27,21,0,-999,0,18.75,2.2,93.6,3.12,82.52
2021,1,27,22,0,-999,0,17.98,2.26,93.58,3.1,85.22
2021,1,27,23,0,-999,0,17.47,2.26,93.57,2.84,90.63
2021,1,28,0,0,-999,0,17.19,2.26,93.56,2.31,100.93
2021,1,28,1,0,-999,0,16.99,2.32,93.55,1.24,122.08
2021,1,28,2,0,-999,0,15.73,2.32,93.56,0.94,259.99
2021,1,28,3,0,-999,0,13.36,2.38,93.6,2.74,293.71
2021,1,28,4,0,-999,0,11.92,3.05,93.66,3.72,318.49
2021,1,28,5,0,-999,0,11.69,4.15,93.75,4.67,346.94
2021,1,28,6,12.17,0.34,0,11.9,4.39,93.86,6.44,4.04
2021,1,28,7,153.55,0.5,0.23,13.26,3.66,93.96,8.08,12.68
2021,1,28,8,381.96,0.64,1.45,15.26,3.36,94.03,9.9,23.59
2021,1,28,9,596.36,0.71,3.58,17.58,3.36,94.07,9.52,26.92
2021,1,28,10,754.56,0.75,5.9,19.62,3.36,94.05,8.48,27.77
2021,1,28,11,837.99,0.76,7.38,21.33,3.36,93.99,7.52,28.22
2021,1,28,12,840.05,0.75,7.45,22.57,3.3,93.92,6.67,28.75
2021,1,28,13,761.38,0.73,6,23.28,3.23,93.83,5.95,29.66
2021,1,28,14,605.02,0.69,3.7,23.4,3.23,93.8,5.5,29.37
2021,1,28,15,386.48,0.59,1.6,22.9,3.17,93.81,5.32,28.97
2021,1,28,16,172.87,0.45,0.35,21.19,3.17,93.84,4.09,31.96
2021,1,28,17,25.23,0.32,0.02,17.41,3.17,93.9,3.57,35.74
2021,1,28,18,0,-999,0,16.14,3.17,93.97,4.13,38.86
2021,1,28,19,0,-999,0,15.4,3.17,94.04,4.71,43.12
2021,1,28,20,0,-999,0,14.62,3.17,94.07,5.18,46.83
2021,1,28,21,0,-999,0,13.73,3.11,94.07,5.38,48
2021,1,28,22,0,-999,0,12.75,3.05,94.06,5.1,48.23
2021,1,28,23,0,-999,0,11.76,2.93,94.05,4.53,49.47
2021,1,29,0,0,-999,0,10.85,2.81,94.06,3.92,50.98
2021,1,29,1,0,-999,0,10.12,2.75,94.07,3.48,53.77
2021,1,29,2,0,-999,0,9.48,2.62,94.08,3.12,57.78
2021,1,29,3,0,-999,0,8.89,2.56,94.12,2.94,62.48
2021,1,29,4,0,-999,0,8.33,2.56,94.17,2.85,67.23
2021,1,29,5,0,-999,0,7.83,2.5,94.25,2.74,71.88
2021,1,29,6,10.1,0.28,0,7.85,2.5,94.32,2.51,76.66
2021,1,29,7,97.05,0.31,0.15,10.12,2.5,94.37,3.25,80.45
2021,1,29,8,266.09,0.45,1.05,12.85,2.44,94.43,4.62,79.58
2021,1,29,9,427.96,0.51,2.55,15.86,2.44,94.44,6.88,77.15
2021,1,29,10,612.48,0.6,4.7,17.54,2.38,94.39,6.57,75.47
2021,1,29,11,645.49,0.59,5.23,18.81,2.38,94.29,5.87,75.35
2021,1,29,12,655.7,0.59,5.3,19.71,2.44,94.17,5.2,77.51
2021,1,29,13,601.79,0.58,4.55,20.23,2.5,94.07,4.8,80.74
2021,1,29,14,441.77,0.5,2.7,20.46,2.5,94.02,4.57,80.65
2021,1,29,15,286.52,0.43,1.2,20.15,2.56,94.03,4.47,76.98
2021,1,29,16,119.73,0.31,0.23,19.05,2.56,94.06,4.23,71.7
2021,1,29,17,22.75,0.28,0.02,16.58,2.62,94.11,3.82,62.18
2021,1,29,18,0,-999,0,16,2.62,94.18,5.58,57.87
