-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 12/31/2021 
Location: Latitude  29.7848   Longitude 40.0998 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 685.2 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
PS                      MERRA-2 Surface Pressure (kPa) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_UV_INDEX,ALLSKY_KT,T2M,QV2M,PS,WS10M,WD10M
2021,10,20,6,16.72,0.02,0.36,15.06,5.0,93.99,3.14,2.57
2021,10,20,7,166.47,0.27,0.53,16.61,5.37,94.05,3.93,10.3
2021,10,20,8,379.05,1.48,0.66,18.83,5.68,94.1,3.44,17.98
2021,10,20,9,573.82,3.45,0.72,23.39,5.49,94.11,3.25,27.3
2021,10,20,10,713.52,5.58,0.75,25.61,5.37,94.09,2.39,16.54
2021,10,20,11,792.91,7.02,0.77,26.98,5.37,94.04,1.8,359.75
2021,10,20,12,806.29,7.42,0.77,28.0,5.31,93.97,1.46,334.26
2021,10,20,13,740.09,6.08,0.77,28.78,5.19,93.91,1.7,301.5
2021,10,20,14,544.59,3.62,0.67,29.19,5.19,93.88,2.5,287.81
2021,10,20,15,326.23,1.5,0.55,29.1,5.13,93.87,3.2,281.42
2021,10,20,16,129.43,0.3,0.38,28.4,5.19,93.87,3.54,277.74
2021,10,20,17,15.23,0.02,0.24,25.93,5.25,93.89,2.54,280.65
2021,10,20,18,0.0,0.0,-999.0,23.26,5.43,93.93,2.72,293.33
2021,10,20,19,0.0,0.0,-999.0,22.34,5.68,93.98,2.9,308.32
2021,10,20,20,0.0,0.0,-999.0,21.45,5.86,94.01,3.04,323.9
2021,10,20,21,0.0,0.0,-999.0,20.68,5.92,94.02,3.16,339.91
2021,10,20,22,0.0,0.0,-999.0,20.01,5.86,94.02,3.3,355.79
2021,10,20,23,0.0,0.0,-999.0,19.37,5.68,94.02,3.39,10.22
2021,10,21,0,0.0,0.0,-999.0,18.7,5.49,94.03,3.3,21.4
2021,10,21,1,0.0,0.0,-999.0,17.98,5.49,94.03,3.12,30.03
2021,10,21,2,0.0,0.0,-999.0,17.28,5.49,94.03,2.99,38.64
2021,10,21,3,0.0,0.0,-999.0,16.61,5.49,94.03,2.9,47.84
2021,10,21,4,0.0,0.0,-999.0,15.98,5.49,94.05,2.82,55.83
2021,10,21,5,0.0,0.0,-999.0,15.37,5.49,94.09,2.76,62.13
2021,10,21,6,16.84,0.02,0.38,14.82,5.49,94.13,2.76,66.84
2021,10,21,7,174.61,0.27,0.56,16.39,5.49,94.19,3.74,70.24
2021,10,21,8,390.31,1.48,0.68,18.74,5.49,94.24,4.37,76.66
2021,10,21,9,582.8,3.48,0.73,22.06,5.43,94.25,4.69,90.0
2021,10,21,10,721.74,5.58,0.76,24.7,5.43,94.23,4.19,99.01
2021,10,21,11,740.65,-999.0,0.72,26.29,5.49,94.18,3.51,102.46
2021,10,21,12,779.84,6.65,0.75,27.29,5.49,94.12,2.97,101.52
2021,10,21,13,712.75,5.4,0.74,27.91,5.49,94.05,2.65,99.68
2021,10,21,14,516.16,3.17,0.64,28.14,5.43,94.01,2.45,98.08
2021,10,21,15,303.94,1.3,0.51,27.96,5.37,93.98,2.4,93.17
2021,10,21,16,119.0,0.25,0.36,27.26,5.31,93.97,2.73,82.94
2021,10,21,17,14.18,0.0,0.24,24.76,5.37,93.97,2.56,70.73
2021,10,21,18,0.0,0.0,-999.0,22.14,5.43,93.98,3.59,66.0
2021,10,21,19,0.0,0.0,-999.0,21.57,5.55,94.0,4.73,67.67
2021,10,21,20,0.0,0.0,-999.0,20.89,5.68,94.02,5.52,70.56
2021,10,21,21,0.0,0.0,-999.0,20.06,5.68,94.03,5.63,74.31
2021,10,21,22,0.0,0.0,-999.0,19.23,5.68,94.02,5.59,78.72
2021,10,21,23,0.0,0.0,-999.0,18.46,5.74,94.0,5.5,83.07
2021,10,22,0,0.0,0.0,-999.0,17.68,5.74,93.98,5.21,86.22
2021,10,22,1,0.0,0.0,-999.0,16.89,5.68,93.96,4.82,87.77
2021,10,22,2,0.0,0.0,-999.0,16.15,5.68,93.95,4.46,87.99
2021,10,22,3,0.0,0.0,-999.0,15.44,5.62,93.95,4.12,87.39
2021,10,22,4,0.0,0.0,-999.0,14.72,5.49,93.97,3.86,86.99
2021,10,22,5,0.0,0.0,-999.0,14.12,5.43,94.0,3.77,88.7
2021,10,22,6,15.26,0.0,0.35,13.62,5.37,94.04,3.64,92.22
2021,10,22,7,157.23,0.25,0.52,14.75,5.37,94.08,4.77,94.79
2021,10,22,8,364.4,1.35,0.64,17.01,5.31,94.13,4.51,93.08
2021,10,22,9,557.38,3.17,0.7,21.08,5.31,94.14,5.91,102.75
2021,10,22,10,694.11,5.15,0.73,24.7,5.43,94.11,6.69,112.07
2021,10,22,11,774.13,6.48,0.75,26.84,5.43,94.05,5.87,116.97
2021,10,22,12,738.78,-999.0,0.72,28.39,5.31,93.97,4.97,123.14
2021,10,22,13,728.15,5.67,0.77,29.41,5.25,93.89,4.03,131.7
2021,10,22,14,564.75,-999.0,0.7,29.94,5.13,93.83,3.17,137.3
2021,10,22,15,398.49,-999.0,0.67,29.98,5.0,93.78,2.43,132.0
2021,10,22,16,189.02,-999.0,0.58,29.38,4.88,93.75,2.09,105.65
2021,10,22,17,3.96,-999.0,0.07,25.69,4.94,93.74,2.49,71.17
2021,10,22,18,0.0,0.0,-999.0,22.95,5.07,93.77,3.74,68.53
2021,10,22,19,0.0,0.0,-999.0,22.18,5.13,93.83,4.63,72.63
2021,10,22,20,0.0,0.0,-999.0,21.3,5.13,93.87,5.55,76.73
2021,10,22,21,0.0,0.0,-999.0,20.23,5.13,93.89,5.75,80.31
2021,10,22,22,0.0,0.0,-999.0,19.15,5.07,93.89,5.36,83.89
2021,10,22,23,0.0,0.0,-999.0,18.15,5.07,93.87,4.89,87.8
2021,10,23,0,0.0,-999.0,-999.0,17.28,5.0,93.85,4.52,93.47
2021,10,23,1,0.0,-999.0,-999.0,16.5,5.0,93.83,4.23,99.78
2021,10,23,2,0.0,0.0,-999.0,15.78,5.07,93.81,3.95,104.67
2021,10,23,3,0.0,-999.0,-999.0,15.15,5.07,93.78,3.71,107.25
2021,10,23,4,0.0,-999.0,-999.0,14.55,5.07,93.77,3.51,108.56
2021,10,23,5,0.0,-999.0,-999.0,13.98,5.07,93.78,3.33,108.78
2021,10,23,6,3.13,-999.0,0.08,13.46,5.07,93.81,3.18,107.14
2021,10,23,7,168.71,-999.0,0.56,14.91,5.07,93.85,4.24,103.22
2021,10,23,8,379.58,-999.0,0.67,17.26,5.07,93.88,4.39,97.16
2021,10,23,9,551.7,-999.0,0.7,20.94,5.13,93.89,4.37,94.1
2021,10,23,10,725.64,5.52,0.77,24.26,5.07,93.86,4.53,94.06
2021,10,23,11,732.17,-999.0,0.72,27.11,4.94,93.81,4.11,96.65
2021,10,23,12,781.96,6.52,0.77,29.06,4.7,93.75,2.47,115.03
2021,10,23,13,714.95,5.3,0.75,30.3,4.46,93.68,1.08,189.6
2021,10,23,14,539.77,3.23,0.67,30.98,4.21,93.62,1.95,252.07
2021,10,23,15,335.27,1.35,0.57,30.9,4.15,93.59,3.07,265.77
2021,10,23,16,146.78,0.27,0.45,29.93,4.15,93.6,3.85,271.86
2021,10,23,17,17.51,0.02,0.33,26.19,4.27,93.62,3.04,280.07
2021,10,23,18,0.0,0.0,-999.0,23.3,4.52,93.67,3.54,287.6
2021,10,23,19,0.0,0.0,-999.0,22.08,4.7,93.73,3.85,296.88
2021,10,23,20,0.0,0.0,-999.0,21.13,4.82,93.75,4.1,306.56
2021,10,23,21,0.0,0.0,-999.0,20.37,4.94,93.77,4.35,315.51
2021,10,23,22,0.0,0.0,-999.0,19.61,5.0,93.77,4.47,322.89
2021,10,23,23,0.0,0.0,-999.0,18.73,4.94,93.78,4.39,327.86
2021,10,24,0,0.0,0.0,-999.0,17.85,4.7,93.77,4.1,330.7
2021,10,24,1,0.0,0.0,-999.0,17.03,4.46,93.76,3.76,332.16
2021,10,24,2,0.0,0.0,-999.0,16.28,4.27,93.74,3.48,333.15
2021,10,24,3,0.0,0.0,-999.0,15.62,4.15,93.73,3.2,334.43
2021,10,24,4,0.0,0.0,-999.0,15.04,4.15,93.72,3.01,336.43
2021,10,24,5,0.0,0.0,-999.0,14.5,4.15,93.75,2.82,340.61
2021,10,24,6,14.42,0.0,0.37,13.94,4.21,93.78,2.64,347.86
2021,10,24,7,163.49,0.23,0.55,15.55,4.39,93.83,2.42,359.45
2021,10,24,8,377.17,1.3,0.67,17.97,4.58,93.87,2.7,13.23
2021,10,24,9,571.62,3.12,0.73,21.46,4.58,93.89,2.23,25.58
2021,10,24,10,709.45,5.05,0.76,24.76,4.46,93.86,1.77,20.35
2021,10,24,11,788.32,6.33,0.77,26.5,4.21,93.82,1.17,11.16
2021,10,24,12,791.45,6.38,0.77,27.57,3.91,93.76,0.81,329.98
2021,10,24,13,691.3,5.08,0.73,28.22,3.66,93.71,1.22,290.98
2021,10,24,14,541.81,3.12,0.68,28.49,3.42,93.68,1.74,284.29
2021,10,24,15,346.8,1.33,0.6,28.24,3.17,93.67,2.07,287.61
2021,10,24,16,153.73,0.25,0.48,27.38,3.05,93.68,2.15,294.98
2021,10,24,17,17.55,0.02,0.35,24.44,2.99,93.69,1.58,312.79
2021,10,24,18,0.0,0.0,-999.0,22.3,2.93,93.72,1.7,340.4
2021,10,24,19,0.0,0.0,-999.0,21.12,2.99,93.74,1.96,11.04
2021,10,24,20,0.0,0.0,-999.0,19.72,3.17,93.75,2.44,36.14
2021,10,24,21,0.0,0.0,-999.0,18.26,3.48,93.75,2.95,53.07
2021,10,24,22,0.0,0.0,-999.0,17.15,3.91,93.73,3.32,63.31
2021,10,24,23,0.0,0.0,-999.0,16.31,4.39,93.71,3.51,69.38
2021,10,25,0,0.0,0.0,-999.0,15.58,4.76,93.7,3.49,73.35
2021,10,25,1,0.0,0.0,-999.0,14.9,4.88,93.69,3.36,76.84
2021,10,25,2,0.0,0.0,-999.0,14.23,5.0,93.67,3.18,79.68
2021,10,25,3,0.0,0.0,-999.0,13.59,5.07,93.67,3.0,82.21
2021,10,25,4,0.0,0.0,-999.0,12.96,5.07,93.67,2.8,86.16
2021,10,25,5,0.0,0.0,-999.0,12.39,5.13,93.71,2.6,91.38
2021,10,25,6,13.72,0.0,0.37,11.86,5.13,93.76,2.47,98.93
2021,10,25,7,158.76,0.2,0.54,13.38,5.19,93.82,2.42,106.1
2021,10,25,8,369.93,1.23,0.66,15.69,5.19,93.87,2.56,106.33
2021,10,25,9,564.47,2.98,0.73,18.97,5.19,93.88,2.39,100.94
2021,10,25,10,706.27,4.83,0.76,23.68,4.46,93.85,2.9,108.53
2021,10,25,11,778.03,6.05,0.77,26.4,3.91,93.8,2.08,117.05
2021,10,25,12,780.8,6.1,0.77,27.51,3.97,93.73,1.49,127.35
2021,10,25,13,712.32,4.95,0.76,28.23,4.03,93.66,1.15,141.34
2021,10,25,14,519.17,2.92,0.66,28.54,4.03,93.6,0.92,147.79
2021,10,25,15,302.93,1.15,0.52,28.4,3.97,93.58,0.63,126.44
2021,10,25,16,116.46,0.2,0.38,27.75,3.97,93.58,0.85,68.89
2021,10,25,17,11.52,0.0,0.24,24.8,3.97,93.6,1.67,47.65
2021,10,25,18,0.0,0.0,-999.0,21.96,3.91,93.63,2.73,48.13
2021,10,25,19,0.0,0.0,-999.0,20.69,3.85,93.67,3.26,54.06
2021,10,25,20,0.0,0.0,-999.0,19.7,3.85,93.69,3.52,62.53
2021,10,25,21,0.0,0.0,-999.0,18.78,3.78,93.71,3.64,71.49
2021,10,25,22,0.0,0.0,-999.0,17.93,3.78,93.71,3.7,80.04
2021,10,25,23,0.0,0.0,-999.0,17.17,3.85,93.7,3.72,87.83
2021,10,26,0,0.0,0.0,-999.0,16.46,4.03,93.69,3.7,95.57
2021,10,26,1,0.0,0.0,-999.0,15.76,4.15,93.68,3.65,102.99
2021,10,26,2,0.0,0.0,-999.0,15.07,4.27,93.67,3.56,109.75
2021,10,26,3,0.0,0.0,-999.0,14.42,4.33,93.66,3.44,115.69
2021,10,26,4,0.0,0.0,-999.0,13.83,4.39,93.65,3.33,120.11
2021,10,26,5,0.0,0.0,-999.0,13.31,4.46,93.66,3.25,122.93
2021,10,26,6,13.24,0.0,0.37,12.82,4.46,93.67,3.14,124.96
2021,10,26,7,160.73,0.2,0.55,14.45,4.52,93.71,3.4,126.21
2021,10,26,8,374.01,1.2,0.67,17.05,4.52,93.74,3.9,124.71
2021,10,26,9,568.79,2.95,0.73,20.37,4.52,93.76,3.25,118.72
2021,10,26,10,709.37,4.77,0.77,25.19,4.46,93.74,4.08,119.51
2021,10,26,11,720.19,-999.0,0.71,28.13,4.33,93.69,3.98,122.26
2021,10,26,12,772.97,5.85,0.77,29.5,4.21,93.61,3.44,126.04
2021,10,26,13,701.28,4.7,0.75,30.32,4.15,93.54,2.78,128.16
2021,10,26,14,565.81,2.92,0.72,30.65,4.09,93.48,2.07,124.23
2021,10,26,15,342.15,1.15,0.6,30.5,3.97,93.46,1.52,107.6
2021,10,26,16,141.11,0.2,0.46,29.64,3.97,93.45,1.39,74.72
2021,10,26,17,15.02,0.02,0.34,25.66,4.03,93.47,2.3,52.74
2021,10,26,18,0.0,0.0,-999.0,22.83,4.09,93.52,3.27,53.84
2021,10,26,19,0.0,0.0,-999.0,21.67,4.21,93.57,3.73,59.41
2021,10,26,20,0.0,0.0,-999.0,20.74,4.33,93.61,3.95,65.82
2021,10,26,21,0.0,0.0,-999.0,19.87,4.39,93.64,4.08,71.81
2021,10,26,22,0.0,0.0,-999.0,19.01,4.39,93.65,4.1,77.1
2021,10,26,23,0.0,0.0,-999.0,18.18,4.39,93.64,3.97,81.74
2021,10,27,0,0.0,0.0,-999.0,17.33,4.46,93.65,3.73,85.67
2021,10,27,1,0.0,0.0,-999.0,16.51,4.46,93.64,3.44,88.83
2021,10,27,2,0.0,0.0,-999.0,15.78,4.46,93.64,3.18,91.55
2021,10,27,3,0.0,0.0,-999.0,15.15,4.52,93.64,2.97,95.14
2021,10,27,4,0.0,0.0,-999.0,14.62,4.64,93.65,2.75,100.13
2021,10,27,5,0.0,0.0,-999.0,14.25,4.76,93.68,2.53,105.24
2021,10,27,6,11.7,0.0,0.34,13.99,4.94,93.71,2.35,109.58
2021,10,27,7,134.16,0.15,0.47,15.44,5.13,93.75,2.11,111.92
2021,10,27,8,325.62,1.05,0.59,18.01,5.31,93.78,2.5,111.67
2021,10,27,9,503.18,2.55,0.66,20.91,5.49,93.8,1.82,110.07
2021,10,27,10,654.8,4.23,0.71,25.13,5.62,93.77,1.71,130.37
2021,10,27,11,664.89,5.2,0.66,28.77,5.0,93.72,1.47,179.39
2021,10,27,12,676.02,4.98,0.67,30.37,4.64,93.65,1.54,224.79
2021,10,27,13,509.62,3.52,0.55,31.26,4.39,93.56,2.3,250.52
2021,10,27,14,483.18,2.38,0.62,31.5,4.21,93.52,3.23,260.26
2021,10,27,15,301.42,0.95,0.53,31.07,4.09,93.52,4.05,265.24
2021,10,27,16,139.74,0.17,0.46,29.83,3.97,93.53,4.46,270.2
2021,10,27,17,14.26,0.0,0.34,25.99,3.91,93.57,3.46,278.82
2021,10,27,18,0.0,0.0,-999.0,23.13,3.85,93.63,3.8,287.47
2021,10,27,19,0.0,0.0,-999.0,21.95,3.78,93.68,3.82,297.56
2021,10,27,20,0.0,0.0,-999.0,20.94,3.78,93.7,3.74,310.17
2021,10,27,21,0.0,0.0,-999.0,20.12,3.72,93.7,3.79,322.7
2021,10,27,22,0.0,0.0,-999.0,19.44,3.54,93.7,3.91,332.67
2021,10,27,23,0.0,0.0,-999.0,18.74,3.48,93.68,3.96,340.64
2021,10,28,0,0.0,0.0,-999.0,18.02,3.54,93.67,3.96,347.23
2021,10,28,1,0.0,0.0,-999.0,17.3,3.72,93.64,3.9,352.63
2021,10,28,2,0.0,0.0,-999.0,16.89,3.78,93.64,3.82,356.6
2021,10,28,3,0.0,0.0,-999.0,16.5,3.85,93.64,3.73,359.4
2021,10,28,4,0.0,0.0,-999.0,15.99,3.78,93.65,3.63,0.86
2021,10,28,5,0.0,0.0,-999.0,15.35,3.85,93.66,3.47,1.42
2021,10,28,6,11.38,0.0,0.35,14.53,3.85,93.7,3.27,1.5
2021,10,28,7,142.12,0.17,0.5,15.89,3.91,93.73,3.45,1.04
2021,10,28,8,344.59,1.08,0.63,18.47,4.03,93.78,3.91,359.31
2021,10,28,9,535.62,2.65,0.7,21.55,4.03,93.8,2.57,354.41
2021,10,28,10,676.63,4.35,0.73,26.42,3.91,93.78,1.93,345.01
2021,10,28,11,750.34,5.5,0.75,28.52,3.6,93.75,1.73,310.43
2021,10,28,12,746.73,5.42,0.75,29.63,3.42,93.68,2.3,293.25
2021,10,28,13,679.33,4.4,0.73,30.29,3.36,93.61,3.05,288.53
2021,10,28,14,546.18,2.75,0.7,30.44,3.36,93.56,3.75,288.36
2021,10,28,15,353.45,1.15,0.63,30.1,3.36,93.54,4.41,291.16
2021,10,28,16,148.7,0.2,0.5,29.04,3.3,93.55,4.68,295.28
2021,10,28,17,10.05,0.0,0.25,24.97,3.17,93.58,3.45,300.81
2021,10,28,18,0.0,0.0,-999.0,22.21,3.05,93.63,3.72,307.66
2021,10,28,19,0.0,0.0,-999.0,21.15,2.99,93.67,3.64,317.61
2021,10,28,20,0.0,0.0,-999.0,20.75,2.99,93.69,3.46,330.48
2021,10,28,21,0.0,0.0,-999.0,20.14,3.11,93.7,3.39,345.03
2021,10,28,22,0.0,0.0,-999.0,19.07,3.23,93.7,3.5,359.23
2021,10,28,23,0.0,0.0,-999.0,18.68,3.36,93.7,3.52,9.46
2021,10,29,0,0.0,0.0,-999.0,18.51,3.48,93.7,3.56,12.94
2021,10,29,1,0.0,0.0,-999.0,17.93,3.6,93.69,3.64,13.8
2021,10,29,2,0.0,0.0,-999.0,17.57,3.66,93.68,3.61,16.32
2021,10,29,3,0.0,0.0,-999.0,17.34,3.72,93.68,3.56,20.82
2021,10,29,4,0.0,0.0,-999.0,16.93,3.78,93.69,3.52,25.37
2021,10,29,5,0.0,0.0,-999.0,16.15,3.85,93.72,3.43,29.6
2021,10,29,6,11.19,0.0,0.37,15.76,3.85,93.75,3.21,37.48
2021,10,29,7,148.36,0.17,0.53,17.12,3.85,93.78,2.81,48.72
2021,10,29,8,342.04,1.12,0.63,20.94,3.85,93.82,3.34,62.0
2021,10,29,9,543.26,2.75,0.72,23.57,3.85,93.85,2.84,78.91
2021,10,29,10,665.87,4.5,0.73,27.18,3.66,93.84,2.45,103.06
2021,10,29,11,710.77,5.52,0.72,28.71,3.66,93.79,1.55,129.29
2021,10,29,12,751.55,5.7,0.76,29.55,3.66,93.72,1.18,159.53
2021,10,29,13,647.34,4.5,0.7,29.94,3.72,93.67,1.18,187.59
2021,10,29,14,536.95,2.83,0.7,29.86,3.72,93.64,1.32,198.97
2021,10,29,15,361.65,1.17,0.65,29.49,3.72,93.65,1.37,201.13
2021,10,29,16,149.78,0.2,0.51,28.66,3.72,93.67,1.08,195.15
2021,10,29,17,10.59,0.0,0.28,27.01,3.72,93.69,0.84,145.27
2021,10,29,18,0.0,0.0,-999.0,24.88,3.72,93.71,1.69,110.62
2021,10,29,19,0.0,0.0,-999.0,22.57,3.72,93.72,2.62,106.49
2021,10,29,20,0.0,0.0,-999.0,21.04,3.72,93.73,3.28,106.49
2021,10,29,21,0.0,0.0,-999.0,20.2,3.78,93.73,3.7,108.59
2021,10,29,22,0.0,0.0,-999.0,19.57,3.85,93.74,3.94,112.35
2021,10,29,23,0.0,0.0,-999.0,19.24,3.85,93.73,4.13,117.24
2021,10,30,0,0.0,0.0,-999.0,19.01,3.91,93.72,4.37,122.07
2021,10,30,1,0.0,0.0,-999.0,19.12,3.91,93.71,4.68,127.33
2021,10,30,2,0.0,0.0,-999.0,18.99,3.97,93.71,4.72,133.39
2021,10,30,3,0.0,0.0,-999.0,18.48,4.03,93.72,4.29,140.98
2021,10,30,4,0.0,0.0,-999.0,17.76,4.03,93.75,3.41,152.61
2021,10,30,5,0.0,0.0,-999.0,16.62,3.97,93.8,2.78,169.8
2021,10,30,6,10.52,0.0,0.37,15.33,3.91,93.84,2.65,183.71
2021,10,30,7,141.23,0.17,0.52,16.32,3.78,93.87,2.22,195.7
2021,10,30,8,345.13,1.1,0.64,19.0,3.72,93.9,2.45,210.65
2021,10,30,9,533.95,2.73,0.71,21.84,3.66,93.9,1.71,212.09
2021,10,30,10,668.68,4.42,0.73,25.36,3.66,93.88,2.45,204.52
2021,10,30,11,736.45,5.52,0.74,29.24,3.54,93.86,3.48,216.87
2021,10,30,12,681.76,4.67,0.69,31.28,3.54,93.82,4.01,224.21
2021,10,30,13,563.96,3.65,0.62,32.12,3.6,93.77,4.62,230.28
2021,10,30,14,405.03,2.12,0.53,32.33,3.6,93.75,5.2,238.89
2021,10,30,15,231.9,0.85,0.42,31.99,3.72,93.75,5.27,251.59
2021,10,30,16,97.65,0.15,0.34,30.23,3.85,93.76,3.52,273.94
2021,10,30,17,8.62,0.0,0.24,26.65,4.21,93.79,3.3,308.28
2021,10,30,18,0.0,0.0,-999.0,24.28,4.7,93.84,3.6,327.14
2021,10,30,19,0.0,0.0,-999.0,23.7,5.19,93.9,3.43,341.81
2021,10,30,20,0.0,0.0,-999.0,23.12,5.55,93.95,3.28,355.49
2021,10,30,21,0.0,0.0,-999.0,22.25,5.8,93.99,3.14,6.72
2021,10,30,22,0.0,0.0,-999.0,21.65,5.86,94.02,2.94,17.81
2021,10,30,23,0.0,0.0,-999.0,21.27,5.92,94.04,2.71,32.41
2021,10,31,0,0.0,0.0,-999.0,20.82,5.86,94.06,2.58,43.52
2021,10,31,1,0.0,0.0,-999.0,20.23,5.8,94.08,2.41,41.45
2021,10,31,2,0.0,0.0,-999.0,19.38,5.8,94.11,2.4,36.38
2021,10,31,3,0.0,0.0,-999.0,18.63,5.92,94.12,2.46,35.56
2021,10,31,4,0.0,0.0,-999.0,17.95,6.1,94.14,2.53,36.34
2021,10,31,5,0.0,0.0,-999.0,17.39,6.35,94.17,2.64,40.56
2021,10,31,6,9.82,0.0,0.36,16.91,6.53,94.19,2.85,47.22
2021,10,31,7,111.02,0.12,0.41,18.14,6.77,94.21,3.14,53.19
2021,10,31,8,290.13,0.92,0.54,20.73,6.84,94.24,4.65,60.64
2021,10,31,9,473.99,2.33,0.63,23.74,6.1,94.25,4.45,75.57
2021,10,31,10,603.74,3.83,0.67,27.1,5.07,94.23,4.59,89.71
2021,10,31,11,666.2,4.85,0.68,29.1,4.82,94.18,4.42,106.1
2021,10,31,12,696.0,5.35,0.7,29.76,4.82,94.11,4.21,120.8
2021,10,31,13,626.78,4.17,0.69,30.23,4.94,94.03,3.76,130.78
2021,10,31,14,415.77,2.35,0.55,30.46,5.13,93.96,3.49,135.73
2021,10,31,15,264.73,0.98,0.48,30.54,5.25,93.92,3.14,135.3
2021,10,31,16,132.12,0.17,0.47,29.76,5.37,93.91,2.45,124.35
2021,10,31,17,12.09,0.0,0.36,26.09,5.37,93.93,2.78,111.8
2021,10,31,18,0.0,0.0,-999.0,24.33,5.37,93.97,3.22,107.95
2021,10,31,19,0.0,0.0,-999.0,24.0,5.37,94.02,3.44,108.27
2021,10,31,20,0.0,0.0,-999.0,23.25,5.37,94.03,3.67,110.44
2021,10,31,21,0.0,0.0,-999.0,22.33,5.31,94.02,3.89,116.87
2021,10,31,22,0.0,0.0,-999.0,21.6,5.13,94.0,3.96,129.31
2021,10,31,23,0.0,0.0,-999.0,21.13,4.94,93.98,4.08,142.63
2021,11,1,0,0.0,0.0,-999.0,20.79,4.82,93.96,4.17,149.26
2021,11,1,1,0.0,0.0,-999.0,20.31,4.76,93.95,3.9,149.94
2021,11,1,2,0.0,0.0,-999.0,19.85,4.76,93.96,3.43,150.11
2021,11,1,3,0.0,0.0,-999.0,19.59,4.82,93.95,3.05,151.53
2021,11,1,4,0.0,0.0,-999.0,19.32,4.94,93.96,2.69,154.4
2021,11,1,5,0.0,0.0,-999.0,19.05,5.13,93.98,2.45,155.15
2021,11,1,6,9.05,0.0,0.35,18.81,5.43,93.99,2.32,157.05
2021,11,1,7,106.55,0.15,0.4,19.51,5.74,94.02,2.53,159.78
2021,11,1,8,274.2,1.02,0.52,20.98,5.98,94.05,3.2,154.43
2021,11,1,9,412.01,2.4,0.55,22.9,6.16,94.06,2.98,142.98
2021,11,1,10,517.2,3.95,0.58,25.71,6.35,94.04,3.58,139.25
2021,11,1,11,544.53,4.73,0.55,29.08,6.53,93.99,5.05,155.34
2021,11,1,12,489.46,3.92,0.5,31.13,6.53,93.91,5.86,162.63
2021,11,1,13,498.28,3.38,0.55,31.96,6.47,93.82,6.13,164.25
2021,11,1,14,442.68,2.25,0.59,32.34,6.41,93.76,6.23,163.61
2021,11,1,15,293.2,0.95,0.54,32.3,6.35,93.73,6.15,162.42
2021,11,1,16,116.93,0.15,0.41,31.38,6.23,93.72,5.26,158.39
2021,11,1,17,10.91,0.0,0.34,27.51,6.23,93.72,3.55,146.31
2021,11,1,18,0.0,0.0,-999.0,25.33,6.16,93.75,3.96,140.44
2021,11,1,19,0.0,0.0,-999.0,24.43,6.16,93.77,4.18,139.55
2021,11,1,20,0.0,0.0,-999.0,23.57,6.16,93.78,4.29,141.13
2021,11,1,21,0.0,0.0,-999.0,22.76,6.23,93.79,4.35,145.08
2021,11,1,22,0.0,0.0,-999.0,21.99,6.29,93.78,4.36,151.32
2021,11,1,23,0.0,0.0,-999.0,21.2,6.35,93.77,4.3,159.49
2021,11,2,0,0.0,0.0,-999.0,20.38,6.35,93.76,4.18,170.41
2021,11,2,1,0.0,0.0,-999.0,19.75,6.23,93.75,4.07,183.3
2021,11,2,2,0.0,0.0,-999.0,19.27,6.04,93.75,3.95,196.43
2021,11,2,3,0.0,0.0,-999.0,18.9,5.86,93.74,3.73,209.09
2021,11,2,4,0.0,0.0,-999.0,18.36,5.8,93.74,3.44,219.29
2021,11,2,5,0.0,0.0,-999.0,17.71,5.74,93.74,3.29,226.06
2021,11,2,6,8.44,0.0,0.35,17.28,5.68,93.76,3.25,230.07
2021,11,2,7,118.52,0.12,0.45,18.47,5.68,93.8,3.57,234.71
2021,11,2,8,313.84,0.95,0.59,21.02,5.68,93.85,4.6,238.04
2021,11,2,9,499.5,2.42,0.67,24.05,5.68,93.87,4.02,238.25
2021,11,2,10,630.53,3.98,0.7,28.12,5.74,93.84,4.33,235.36
2021,11,2,11,689.56,4.98,0.71,31.19,5.8,93.78,4.82,228.61
2021,11,2,12,686.3,5.08,0.7,32.71,5.86,93.7,5.08,224.19
2021,11,2,13,641.12,4.1,0.71,33.51,5.98,93.62,5.23,222.39
2021,11,2,14,511.4,2.52,0.68,33.75,6.04,93.56,5.25,223.13
2021,11,2,15,317.66,1.0,0.59,33.44,6.04,93.53,5.09,225.56
2021,11,2,16,123.92,0.15,0.45,32.26,6.1,93.52,3.83,229.06
